job_id,learner,task,measure,batch_nr,errors,warnings,ce,bacc,logloss,auc,mcc,kknn.k,kknn.distance,kknn.kernel,x_domain_kknn.k,x_domain_kknn.distance,x_domain_kknn.kernel,runtime_learners,timestamp,y_trafo,acq_log_ei,.already_evaluated
2,kknn,blood-transfusion-service-center,ce,20,0,0,0.217891891891892,0.575283797729618,0.481435927049412,0.745095172571953,0.266670285961662,4.30690473309251,1.28196716098736,rectangular,74,1.28196716098736,rectangular,288.416,2024-07-10T22:05:14.448438Z,-2.05638062799077,,
2,kknn,blood-transfusion-service-center,ce,21,0,0,0.227189189189189,0.609872721018232,1.0904124307754,0.718360853113175,0.270838600894964,2.39074816067522,4.27773094077905,rectangular,10,4.27773094077905,rectangular,294.324,2024-07-10T22:05:47.501595Z,-1.67738325074243,,
2,kknn,blood-transfusion-service-center,ce,22,0,0,0.219207207207207,0.605632954936361,0.473188224848025,0.758112601765853,0.289831183177972,4.21374449965792,2.77448408131798,epanechnikov,67,2.77448408131798,epanechnikov,277.195,2024-07-10T22:06:17.343713Z,-1.99322423539165,,
2,kknn,blood-transfusion-service-center,ce,23,0,0,0.355441441441441,0.569865841073272,12.2765124674307,0.569865841073272,0.131563365258969,0.518147091855489,1.97341051017245,gaussian,1,1.97341051017245,gaussian,375.974,2024-07-10T22:06:57.536243Z,0,,
2,kknn,blood-transfusion-service-center,ce,24,0,0,0.232612612612613,0.602072583419333,0.819152516666245,0.716213736956771,0.255070746754928,2.6482290624042,3.29348932741831,optimal,14,3.29348932741831,optimal,561.942,2024-07-10T22:07:59.372376Z,-1.50847287992161,,
2,kknn,blood-transfusion-service-center,ce,25,0,0,0.220522522522523,0.591288269693842,0.473576850786447,0.76130604288499,0.268286564410507,4.49780532959403,3.04262493561953,cos,89,3.04262493561953,cos,423.747,2024-07-10T22:08:47.058347Z,-1.93382072717071,,
2,kknn,blood-transfusion-service-center,ce,26,0,0,0.344738738738739,0.56515307877537,11.9068542119608,0.56515307877537,0.127657985625409,0.463983285619458,3.21679610637327,triweight,1,3.21679610637327,triweight,421.875,2024-07-10T22:09:35.561982Z,-0.070268690315925,,
2,kknn,blood-transfusion-service-center,ce,27,0,0,0.231315315315315,0.616417268661851,1.04868638033723,0.700045866299736,0.27953557744617,3.29509425279884,1.57210266364117,inv,26,1.57210266364117,inv,519.425,2024-07-10T22:10:33.306038Z,-1.54635729427868,,
2,kknn,blood-transfusion-service-center,ce,28,0,0,0.215243243243243,0.62124183006536,0.479351887798911,0.751330122692352,0.312518450683868,4.36506747532039,4.13176123771816,triweight,78,4.13176123771816,triweight,354.702,2024-07-10T22:11:11.769432Z,-2.19711491600115,,
2,kknn,blood-transfusion-service-center,ce,29,0,0,0.32745945945946,0.575146198830409,4.99408309842553,0.61848698543745,0.142114878678447,1.12274574137531,1.39797491698215,biweight,3,1.39797491698215,biweight,364.354,2024-07-10T22:12:00.167953Z,-0.195297115912298,,
2,kknn,blood-transfusion-service-center,ce,30,0,0,0.248630630630631,0.59187306501548,1.42016185849094,0.671990024079807,0.216421144326396,2.09734331200112,3.09596982212116,biweight,8,3.09596982212116,biweight,386.639,2024-07-10T22:12:41.231064Z,-1.13070956215825,,
2,kknn,blood-transfusion-service-center,ce,31,0,0,0.347405405405405,0.567363261093911,11.9989576156806,0.567363261093911,0.130808008551672,0.314056842505747,4.35391792019208,biweight,1,4.35391792019208,biweight,332.291,2024-07-10T22:13:21.881670Z,-0.0522933965684875,,
2,kknn,blood-transfusion-service-center,ce,32,0,0,0.215207207207207,0.623305813553492,0.567255236295611,0.745083705997019,0.311003486579585,3.21508177634161,3.77911341017733,rank,24,3.77911341017733,rank,362.751,2024-07-10T22:14:02.669850Z,-2.19917306984398,,
2,kknn,blood-transfusion-service-center,ce,33,0,0,0.280594594594595,0.600146198830409,2.02918687474253,0.666557734204793,0.206083089806604,1.63989695265679,2.6677085366721,cos,5,2.6677085366721,cos,242.096,2024-07-10T22:14:31.119502Z,-0.643480741627773,,
2,kknn,blood-transfusion-service-center,ce,34,0,0,0.211225225225225,0.629738562091503,0.518375389191312,0.749807934869854,0.33442060884048,3.32839037296465,1.87278122426321,rectangular,27,1.87278122426321,rectangular,327.642,2024-07-10T22:15:08.872503Z,-2.45750373906853,,
2,kknn,blood-transfusion-service-center,ce,35,0,0,0.290036036036036,0.590041279669763,4.40961643223981,0.632232542139663,0.180278614171251,1.37926443328757,1.09512235006938,gaussian,3,1.09512235006938,gaussian,317.975000000001,2024-07-10T22:15:43.190926Z,-0.535595991815483,,
2,kknn,blood-transfusion-service-center,ce,36,0,0,0.285963963963964,0.592672858617131,2.35737689857637,0.646388028895769,0.191576106476281,1.7570134468257,3.9236924653252,biweight,5,3.9236924653252,biweight,434.18,2024-07-10T22:16:33.003927Z,-0.580706713695099,,
2,kknn,blood-transfusion-service-center,ce,37,0,0,0.327423423423423,0.571181630546956,4.2281383717353,0.629750028666437,0.135911802260621,1.17768947567851,2.94942403419564,rank,3,2.94942403419564,rank,340.102,2024-07-10T22:17:14.087002Z,-0.195574903530174,,
2,kknn,blood-transfusion-service-center,ce,38,0,0,0.236594594594595,0.601668386652907,0.695651421302083,0.698016282536407,0.245894667043481,3.01326183679989,2.28513227029393,triweight,20,2.28513227029393,triweight,407.281,2024-07-10T22:18:06.322815Z,-1.4004179139173,,
2,kknn,blood-transfusion-service-center,ce,39,0,0,0.223225225225225,0.610276917784658,0.668417170403883,0.735064786148377,0.281561777759669,2.82840926432652,2.60878250819941,rank,16,2.60878250819941,rank,423.806999999999,2024-07-10T22:18:57.591139Z,-1.82182571449509,,
2,kknn,blood-transfusion-service-center,ce,40,0,0,0.350162162162162,0.569900240798074,5.95975700968803,0.615353743836716,0.130329792980152,0.879734134716137,1.34083619131396,optimal,2,1.34083619131396,optimal,491.989,2024-07-10T22:19:49.720736Z,-0.0340443775969794,,
2,kknn,blood-transfusion-service-center,ce,41,0,0,0.223261261261261,0.612177502579979,0.49104985439839,0.737851163857356,0.283494640255052,3.70660787028389,4.72057378259798,biweight,40,4.72057378259798,biweight,489.922,2024-07-10T22:20:43.696589Z,-1.82041402761273,,
2,kknn,blood-transfusion-service-center,ce,42,0,0,0.354144144144144,0.564714482284142,12.2317054061616,0.564714482284142,0.122587190337828,0.55720179343002,2.24783326972276,triweight,1,2.24783326972276,triweight,386.824,2024-07-10T22:21:26.507202Z,-0.0082590634702337,,
2,kknn,blood-transfusion-service-center,ce,43,0,0,0.346108108108108,0.560801513587891,4.59725252596507,0.619593509918587,0.115885771851436,1.10619187549114,3.72723710551858,cos,3,3.72723710551858,cos,316.657,2024-07-10T22:21:59.368627Z,-0.0609977817492874,,
2,kknn,blood-transfusion-service-center,ce,44,0,0,0.231261261261261,0.603113175094599,1.09877699479094,0.71490081412682,0.25425620280999,2.31001643377464,4.79355214926104,rank,10,4.79355214926104,rank,271.339999999999,2024-07-10T22:22:28.929467Z,-1.54796738884386,,
2,kknn,blood-transfusion-service-center,ce,45,0,0,0.220594594594595,0.606166150670795,0.473805144470674,0.757625272331155,0.282918754896317,4.04488844581038,3.59923415992409,optimal,57,3.59923415992409,optimal,335.889,2024-07-10T22:23:05.697689Z,-1.93066551589521,,
2,kknn,blood-transfusion-service-center,ce,46,0,0,0.216576576576577,0.620364637082903,0.479973492927583,0.750060199518404,0.306118865483436,3.50431317920359,1.2499487371246,optimal,33,1.2499487371246,optimal,289.84,2024-07-10T22:23:37.602209Z,-2.1237962595877,,
2,kknn,blood-transfusion-service-center,ce,47,0,0,0.232648648648649,0.607937736498108,0.958815599756624,0.702327714711616,0.264913357612819,3.67238658986122,3.68974532463898,inv,39,3.68974532463898,inv,392.544,2024-07-10T22:24:22.063550Z,-1.50744075227967,,
2,kknn,blood-transfusion-service-center,ce,48,0,0,0.335459459459459,0.563527691778466,5.95075282397401,0.615219011581241,0.121660073974355,0.827195138899003,2.43875970867773,rectangular,2,2.43875970867773,rectangular,295.213,2024-07-10T22:24:58.188961Z,-0.135463125112993,,
2,kknn,blood-transfusion-service-center,ce,49,0,0,0.233927927927928,0.603422772617819,1.25958271477237,0.705346290563009,0.257008471998625,2.46789763060278,4.55478589383264,cos,11,4.55478589383264,cos,285.13,2024-07-10T22:25:28.713822Z,-1.47147376045244,,
2,kknn,blood-transfusion-service-center,ce,50,0,0,0.347405405405405,0.567363261093911,11.9989576156806,0.567363261093911,0.130808008551672,0.0348932741936774,4.41773903208474,cos,1,4.41773903208474,cos,322.109,2024-07-10T22:26:03.899427Z,-0.0522933965684875,,
2,kknn,blood-transfusion-service-center,ce,51,0,0,0.233945945945946,0.605323357413141,1.21669728299942,0.708680197225089,0.258892273168283,2.42027825160046,4.74970386005938,epanechnikov,11,4.74970386005938,epanechnikov,344.177,2024-07-10T22:26:39.860083Z,-1.47097630863904,,
2,kknn,blood-transfusion-service-center,ce,52,0,0,0.220558558558559,0.615995872033024,0.575461048543726,0.741709666322669,0.295571722950994,3.1746944843278,2.35937788681438,epanechnikov,23,2.35937788681438,epanechnikov,385.838999999999,2024-07-10T22:27:24.382906Z,-1.9322418771137,,
2,kknn,blood-transfusion-service-center,ce,53,0,0,0.240648648648649,0.602674578603371,1.39403042615331,0.685646714826281,0.249056466919769,2.63610884825387,2.87289756606023,inv,13,2.87289756606023,inv,387.494000000002,2024-07-10T22:28:05.945197Z,-1.30122842438595,,
2,kknn,blood-transfusion-service-center,ce,54,0,0,0.304648648648649,0.58609391124871,2.56940273667692,0.652215915606008,0.170361474375503,1.59741291222193,2.47958218462765,epanechnikov,4,2.47958218462765,epanechnikov,405.525,2024-07-10T22:28:54.202329Z,-0.3886575471242,,
2,kknn,blood-transfusion-service-center,ce,55,0,0,0.224576576576577,0.60749914000688,0.489261908687408,0.738367159729389,0.27657653951571,3.05372113716222,1.04489201959223,gaussian,21,1.04489201959223,gaussian,281.237000000001,2024-07-10T22:29:29.883167Z,-1.77020561380463,,
2,kknn,blood-transfusion-service-center,ce,56,0,0,0.22190990990991,0.613054695562435,0.483646019414879,0.746044031647747,0.2854174351311,4.09609104269803,2.51768376095841,triweight,60,2.51768376095841,triweight,336.706000000001,2024-07-10T22:30:11.739774Z,-1.87476558270851,,
2,kknn,blood-transfusion-service-center,ce,57,0,0,0.310054054054054,0.590024079807361,2.06261373859569,0.652428047242289,0.174130783627803,1.71773761455758,3.85413617368788,optimal,5,3.85413617368788,optimal,283.305,2024-07-10T22:30:41.151707Z,-0.339343928663575,,
2,kknn,blood-transfusion-service-center,ce,58,0,0,0.212576576576577,0.622996216030272,0.474682464364904,0.755114092420594,0.318782286049206,4.45747176406683,1.11262878821542,triweight,86,1.11262878821542,triweight,307.053999999999,2024-07-10T22:31:16.169508Z,-2.36216264013864,,
2,kknn,blood-transfusion-service-center,ce,59,0,0,0.251225225225225,0.611351909184727,1.74837618876455,0.697084623323013,0.245977690291506,1.8471374012377,1.93647292795281,rank,6,1.93647292795281,rank,404.139,2024-07-10T22:32:05.576815Z,-1.08100551826096,,
2,kknn,blood-transfusion-service-center,ce,60,0,0,0.344738738738739,0.56515307877537,11.9068542119608,0.56515307877537,0.128125806899131,0.282211375474139,2.98080215754608,inv,1,2.98080215754608,inv,350.487000000001,2024-07-10T22:32:44.427469Z,-0.070268690315925,,
2,kknn,blood-transfusion-service-center,ce,61,0,0,0.354108108108108,0.561240110079119,12.2304607655708,0.561240110079119,0.117573041368527,0.0687436170231356,1.47353362207611,epanechnikov,1,1.47353362207611,epanechnikov,414.380999999999,2024-07-10T22:33:27.534683Z,-0.00848945844311301,,
2,kknn,blood-transfusion-service-center,ce,62,0,0,0.220576576576577,0.598727210182319,0.472604466950195,0.760546382295608,0.282399522897143,4.17210260430216,3.54799295359602,rank,64,3.54799295359602,rank,280.807999999999,2024-07-10T22:33:58.661221Z,-1.93145338589015,,
2,kknn,blood-transfusion-service-center,ce,63,0,0,0.355441441441441,0.548959408324734,5.29230790047212,0.614015021213164,0.0927958798853703,1.24396667256887,4.99826947518935,triweight,3,4.99826947518935,triweight,321.552000000001,2024-07-10T22:34:36.039374Z,0,,
2,kknn,blood-transfusion-service-center,ce,64,0,0,0.32745945945946,0.586549707602339,6.1772706710232,0.61479474830868,0.163489821943668,0.764905202878064,4.84348211529354,rectangular,2,4.84348211529354,rectangular,250.812,2024-07-10T22:35:02.836631Z,-0.195297115912298,,
2,kknn,blood-transfusion-service-center,ce,65,0,0,0.240594594594595,0.595235638114895,0.770607926701685,0.690052746244697,0.235041024601048,2.88751119459212,3.48727082744241,triweight,17,3.48727082744241,triweight,373.797,2024-07-10T22:35:43.126724Z,-1.30248826971761,,
2,kknn,blood-transfusion-service-center,ce,66,0,0,0.212522522522523,0.628861369109047,0.74236601843633,0.736595573902076,0.326637846020742,2.71483232720187,2.84691841834535,rectangular,15,2.84691841834535,rectangular,255.172,2024-07-10T22:36:10.410573Z,-2.36580675983557,,
2,kknn,blood-transfusion-service-center,ce,67,0,0,0.235261261261261,0.604446164430684,1.41145770811438,0.696419561976838,0.254427070700978,2.17714977775256,1.63561106074601,cos,8,1.63561106074601,cos,325.670000000001,2024-07-10T22:36:46.640557Z,-1.43531485324376,,
2,kknn,blood-transfusion-service-center,ce,68,0,0,0.234,0.597394220846233,0.938585110451281,0.705182891870198,0.250342711170495,3.9857629247316,4.93800877958536,inv,53,4.93800877958536,inv,374.424000000001,2024-07-10T22:37:34.210805Z,-1.46948543622754,,
2,kknn,blood-transfusion-service-center,ce,69,0,0,0.224576576576577,0.580727554179567,0.474339813799236,0.756604747162023,0.249478082809188,4.60814509281063,2.13108525375525,optimal,100,2.13108525375525,optimal,452.196999999999,2024-07-10T22:38:21.404929Z,-1.77020561380463,,
2,kknn,blood-transfusion-service-center,ce,70,0,0,0.352774774774775,0.562117303061576,12.1844090637109,0.562117303061576,0.119179272784035,0.142587837315363,1.51206186863283,rank,1,1.51206186863283,rank,514.024000000001,2024-07-10T22:39:17.317985Z,-0.0170516053165882,,
2,kknn,blood-transfusion-service-center,ce,71,0,0,0.344738738738739,0.567217062263502,11.9068542119608,0.567217062263502,0.131192798725258,0.204938199947221,3.43497774692873,epanechnikov,1,3.43497774692873,epanechnikov,474.776000000001,2024-07-10T22:40:08.612249Z,-0.070268690315925,,
2,kknn,blood-transfusion-service-center,ce,72,0,0,0.213927927927928,0.61625386996904,0.469959235391225,0.76078431372549,0.310094579864418,3.62750160096272,4.58481373693794,rectangular,37,4.58481373693794,rectangular,412.518,2024-07-10T22:40:53.808311Z,-2.27512549794128,,
2,kknn,blood-transfusion-service-center,ce,73,0,0,0.213891891891892,0.610715514275886,0.472911448995528,0.756535947712418,0.302907838269029,4.38800384243002,1.75748832626889,gaussian,80,1.75748832626889,gaussian,406.976999999999,2024-07-10T22:41:40.941544Z,-2.27735082417436,,
2,kknn,blood-transfusion-service-center,ce,74,0,0,0.240612612612613,0.60077399380805,1.44171890811125,0.698904942093797,0.241213648546721,2.06461768827209,1.16156692745785,rectangular,7,1.16156692745785,rectangular,347.694000000001,2024-07-10T22:42:24.466527Z,-1.30206814489235,,
2,kknn,blood-transfusion-service-center,ce,75,0,0,0.326072072072072,0.566520467836257,4.25815963449493,0.627235982112143,0.125822377603389,1.2971355555184,4.06020258590579,gaussian,3,4.06020258590579,gaussian,326.609,2024-07-10T22:43:05.268841Z,-0.206048038514346,,
2,kknn,blood-transfusion-service-center,ce,76,0,0,0.209873873873874,0.630615755073959,0.55736652483087,0.752170049306272,0.335557735261341,3.27740681458102,1.66228147596121,rectangular,26,1.66228147596121,rectangular,329.996,2024-07-10T22:44:12.073229Z,-2.56290204606703,0.000172222338037279,FALSE
2,kknn,blood-transfusion-service-center,ce,77,0,0,0.205873873873874,0.638949088407293,0.516170047637709,0.751129457631006,0.352863587833139,3.28428756573334,1.38094609882683,rectangular,26,1.38094609882683,rectangular,411.772,2024-07-10T22:44:58.803924Z,-2.96190783470555,0.000177071177407189,FALSE
2,kknn,blood-transfusion-service-center,ce,78,0,0,0.211207207207207,0.627837977296182,0.516929159864726,0.752195849099874,0.331184250173209,3.25116168478745,1.41586248483509,rectangular,25,1.41586248483509,rectangular,380.52,2024-07-10T22:45:43.293005Z,-2.45883841617475,0.000181650932231124,FALSE
2,kknn,blood-transfusion-service-center,ce,79,0,0,0.205873873873874,0.627382180942552,0.472465821507777,0.758235867446394,0.33736057565119,3.47053207562926,1.25810451060534,rectangular,32,1.25810451060534,rectangular,371.086,2024-07-10T22:46:29.349769Z,-2.96190783470555,0.000115720818879348,FALSE
2,kknn,blood-transfusion-service-center,ce,80,0,0,0.216576576576577,0.618464052287582,0.476995391342567,0.749360738447426,0.309052258783848,3.36354712074637,1.06471184641123,rectangular,28,1.06471184641123,rectangular,327.162,2024-07-10T22:47:07.535667Z,-2.1237962595877,0.000196856544451255,FALSE
2,kknn,blood-transfusion-service-center,ce,81,0,0,0.21390990990991,0.618317853457172,0.469323889746425,0.763255360623782,0.315452928747937,3.47655855770828,1.37310494668782,rectangular,32,1.37310494668782,rectangular,277.025000000001,2024-07-10T22:47:39.584099Z,-2.27623754204834,0.000187434332687697,FALSE
2,kknn,blood-transfusion-service-center,ce,82,0,0,0.209873873873874,0.630615755073959,0.516367203127274,0.754583763329893,0.336555265223374,3.30985210674217,1.40230143629015,rectangular,27,1.40230143629015,rectangular,307.245000000001,2024-07-10T22:48:15.924775Z,-2.56290204606703,0.000178083031107631,FALSE
2,kknn,blood-transfusion-service-center,ce,83,0,0,0.209891891891892,0.620949432404541,0.471663727021195,0.758511065244811,0.32393481264239,3.4368148261523,1.25717550516129,rectangular,31,1.25717550516129,rectangular,379.918,2024-07-10T22:48:58.988654Z,-2.56142110184269,0.000171386365041581,FALSE
2,kknn,blood-transfusion-service-center,ce,84,0,0,0.217927927927928,0.608083935328517,0.475263184330607,0.755997018690517,0.295741983526426,3.5818580491483,1.26767075341195,rectangular,35,1.26767075341195,rectangular,347.247,2024-07-10T22:49:44.858191Z,-2.05459610026078,0.000147795375200135,FALSE
2,kknn,blood-transfusion-service-center,ce,85,0,0,0.212558558558559,0.628861369109047,0.474361825916574,0.753161908038069,0.324075545100815,3.26669642338127,1.26319275051355,rectangular,26,1.26319275051355,rectangular,320.986999999999,2024-07-10T22:50:22.338563Z,-2.36337587179022,0.000172519696149693,FALSE
2,kknn,blood-transfusion-service-center,ce,86,0,0,0.207225225225225,0.636171310629515,0.515307550897334,0.751674119940374,0.347307680478805,3.28200950233486,1.33411783073097,rectangular,26,1.33411783073097,rectangular,324.469,2024-07-10T22:50:58.906014Z,-2.80862367528509,0.000140033782589054,FALSE
2,kknn,blood-transfusion-service-center,ce,87,0,0,0.212576576576577,0.617131062951496,0.470821443123009,0.759941520467836,0.313497148052222,3.45376009708033,1.3185435757041,rectangular,31,1.3185435757041,rectangular,401.818000000001,2024-07-10T22:51:45.323345Z,-2.36216264013864,5.56900322108474e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,88,0,0,0.209873873873874,0.624914000687995,0.471433426243382,0.757688338493292,0.328263850187178,3.49729739632623,1.21020877081901,rectangular,33,1.21020877081901,rectangular,342.173,2024-07-10T22:52:26.646152Z,-2.56290204606703,3.07354193636255e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,89,0,0,0.209873873873874,0.632679738562092,0.514180357596357,0.752448113748423,0.333863510305414,3.27594267659596,1.36515115201473,rectangular,26,1.36515115201473,rectangular,338.907,2024-07-10T22:53:08.478031Z,-2.56290204606703,6.27346384157767e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,90,0,0,0.204522522522523,0.638089095287238,0.515294087930744,0.751863318426786,0.355244168859131,3.28550082836987,1.32146498560905,rectangular,26,1.32146498560905,rectangular,343.145999999999,2024-07-10T22:53:46.761322Z,-3.14301752298791,2.87204114178837e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,91,0,0,0.220576576576577,0.613931888544892,0.485147261017445,0.744200779727096,0.290584945413226,3.29045272383766,1.28378716111183,gaussian,26,1.28378716111183,gaussian,374.909000000001,2024-07-10T22:54:31.097163Z,-1.93145338589015,6.1715726570298e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,92,0,0,0.212540540540541,0.626960784313726,0.51484590991055,0.752301914918014,0.325940526289845,3.28992828849541,1.34938211645931,rectangular,26,1.34938211645931,rectangular,429.192,2024-07-10T22:55:22.534443Z,-2.36459057716099,9.3591225701786e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,93,0,0,0.207171171171171,0.634434124527004,0.473641317845049,0.751863318426786,0.339593998044292,3.27735710414305,1.31882649194449,rectangular,26,1.31882649194449,rectangular,413.428,2024-07-10T22:56:13.100172Z,-2.81432445747727,8.19500924560118e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,94,0,0,0.212558558558559,0.625060199518404,0.472468507955349,0.757949203073042,0.325534198891225,3.31066341564709,1.32269037421793,rectangular,27,1.32269037421793,rectangular,414.05,2024-07-10T22:57:01.524655Z,-2.36337587179022,2.86743922193102e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,95,0,0,0.216540540540541,0.620528035775714,0.481693452800882,0.748460612315102,0.308581459340357,3.29251063732671,1.24204114079475,rank,26,1.24204114079475,rank,423.055,2024-07-10T22:57:51.433578Z,-2.12570877230315,1.49921760802046e-06,FALSE
2,kknn,blood-transfusion-service-center,ce,96,0,0,0.220576576576577,0.613931888544892,0.565718105719811,0.745376103657837,0.293104185716457,3.28672340513194,1.52400309033692,gaussian,26,1.52400309033692,gaussian,386.752000000001,2024-07-10T22:58:41.617215Z,-1.93145338589015,5.75804096200362e-07,FALSE
2,kknn,blood-transfusion-service-center,ce,97,0,0,0.212558558558559,0.628861369109047,0.474176736294418,0.752370714367618,0.327039192247188,3.29276361662745,1.27262595947832,rectangular,26,1.27262595947832,rectangular,382.449999999995,2024-07-10T22:59:27.704114Z,-2.36337587179022,8.83515480189431e-05,FALSE
2,kknn,blood-transfusion-service-center,ce,98,0,0,0.201837837837838,0.645708634330925,0.47508679681913,0.750696594427245,0.365391736723185,3.28745299300819,1.29524263739586,rectangular,26,1.29524263739586,rectangular,356.353000000002,2024-07-10T23:00:07.687992Z,-3.64462904179254,0.000114227221630572,FALSE
